1265,AFC Bournemouth,4-1-4-1,Stoke City,4-2-3-1,1,3,2015/16,Premier League
1266,Crystal Palace,4-1-4-1,Watford,4-3-3,1,2,2015/16,Premier League
1267,Everton,4-2-3-1,West Bromwich Albion,4-2-3-1,0,1,2015/16,Premier League
1268,Norwich City,4-4-1-1,West Ham United,4-3-3,2,2,2015/16,Premier League
1269,Swansea City,4-2-3-1,Southampton,3-5-2,0,1,2015/16,Premier League
1270,Chelsea,4-2-3-1,Newcastle United,4-2-3-1,5,1,2015/16,Premier League
1271,AFC Bournemouth,4-1-4-1,Arsenal,4-2-3-1,0,2,2015/16,Premier League
1272,Chelsea,4-2-3-1,Manchester United,4-2-3-1,1,1,2015/16,Premier League
1273,Manchester City,4-4-2,Leicester City,4-4-2,1,3,2015/16,Premier League
1274,Aston Villa,4-3-2-1,Norwich City,4-4-1-1,2,0,2015/16,Premier League
1275,Liverpool,4-2-3-1,Sunderland,4-1-4-1,2,2,2015/16,Premier League
1276,Newcastle United,4-2-3-1,West Bromwich Albion,4-4-1-1,1,0,2015/16,Premier League
1277,Stoke City,4-3-3,Everton,4-2-3-1,0,3,2015/16,Premier League
1278,Swansea City,4-3-1-2,Crystal Palace,4-2-3-1,1,1,2015/16,Premier League
1279,Tottenham Hotspur,4-2-3-1,Watford,4-2-3-1,1,0,2015/16,Premier League
1280,Southampton,3-4-2-1,West Ham United,3-4-1-2,1,0,2015/16,Premier League
1281,Everton,4-2-3-1,Newcastle United,4-1-4-1,3,0,2015/16,Premier League
1282,Watford,4-3-1-2,Chelsea,4-2-3-1,0,0,2015/16,Premier League
1283,Arsenal,4-2-3-1,Southampton,4-2-3-1,0,0,2015/16,Premier League
1284,Leicester City,4-4-2,Liverpool,4-2-3-1,2,0,2015/16,Premier League
1285,Norwich City,4-4-1-1,Tottenham Hotspur,4-2-3-1,0,3,2015/16,Premier League
1286,Sunderland,4-1-4-1,Manchester City,4-4-2,0,1,2015/16,Premier League
1287,West Ham United,4-3-3,Aston Villa,4-3-1-2,2,0,2015/16,Premier League
1288,Crystal Palace,4-2-3-1,AFC Bournemouth,4-1-4-1,1,2,2015/16,Premier League
1289,Manchester United,4-2-3-1,Stoke City,4-2-3-1,3,0,2015/16,Premier League
1290,West Bromwich Albion,4-2-3-1,Swansea City,4-3-1-2,1,1,2015/16,Premier League
1291,Everton,4-3-3,Swansea City,4-3-1-2,1,2,2015/16,Premier League
1292,Arsenal,4-2-3-1,Chelsea,4-2-3-1,0,1,2015/16,Premier League
1293,Norwich City,4-4-1-1,Liverpool,4-3-3,4,5,2015/16,Premier League
1294,Crystal Palace,4-4-1-1,Tottenham Hotspur,4-2-3-1,1,3,2015/16,Premier League
1295,Leicester City,4-4-2,Stoke City,4-2-3-1,3,0,2015/16,Premier League
1296,Manchester United,3-4-1-2,Southampton,3-4-2-1,0,1,2015/16,Premier League
1297,Sunderland,4-2-3-1,AFC Bournemouth,4-1-4-1,1,1,2015/16,Premier League
1298,Watford,4-3-1-2,Newcastle United,3-4-2-1,2,1,2015/16,Premier League
1299,West Bromwich Albion,4-4-1-1,Aston Villa,4-3-3,0,0,2015/16,Premier League
1300,West Ham United,4-3-3,Manchester City,4-2-3-1,2,2,2015/16,Premier League
1301,Swansea City,4-3-1-2,Watford,4-4-2,1,0,2015/16,Premier League
1302,Liverpool,4-3-3,Manchester United,4-2-3-1,0,1,2015/16,Premier League
1303,Stoke City,4-2-3-1,Arsenal,4-2-3-1,0,0,2015/16,Premier League
1304,Tottenham Hotspur,4-2-3-1,Sunderland,4-2-3-1,4,1,2015/16,Premier League
1305,AFC Bournemouth,4-1-4-1,Norwich City,4-4-1-1,3,0,2015/16,Premier League
1306,Chelsea,4-2-3-1,Everton,4-2-3-1,3,3,2015/16,Premier League
1307,Manchester City,4-4-2,Crystal Palace,4-5-1,4,0,2015/16,Premier League
1308,Newcastle United,4-2-3-1,West Ham United,4-3-3,2,1,2015/16,Premier League
1309,Southampton,3-4-2-1,West Bromwich Albion,4-1-4-1,3,0,2015/16,Premier League
1310,Aston Villa,4-3-3,Leicester City,4-4-2,1,1,2015/16,Premier League
1311,Chelsea,4-2-3-1,West Bromwich Albion,4-1-4-1,2,2,2015/16,Premier League
1312,Manchester City,4-4-2,Everton,4-2-3-1,0,0,2015/16,Premier League
1313,Southampton,4-2-3-1,Watford,4-4-2,2,0,2015/16,Premier League
1314,Stoke City,4-2-3-1,Norwich City,4-4-1-1,3,1,2015/16,Premier League
1315,Swansea City,4-2-3-1,Sunderland,4-2-3-1,2,4,2015/16,Premier League
1316,Liverpool,4-3-3,Arsenal,4-2-3-1,3,3,2015/16,Premier League
1317,Tottenham Hotspur,4-2-3-1,Leicester City,4-4-2,0,1,2015/16,Premier League
1318,AFC Bournemouth,4-1-4-1,West Ham United,4-2-3-1,1,3,2015/16,Premier League
1319,Aston Villa,4-3-3,Crystal Palace,4-2-3-1,1,0,2015/16,Premier League
1320,Newcastle United,4-2-3-1,Manchester United,4-2-3-1,3,3,2015/16,Premier League
1321,Crystal Palace,4-4-2,Chelsea,4-2-3-1,0,3,2015/16,Premier League
1322,Everton,4-3-3,Tottenham Hotspur,4-2-3-1,1,1,2015/16,Premier League
1323,West Ham United,4-4-2,Liverpool,4-2-3-1,2,0,2015/16,Premier League
1324,Arsenal,4-2-3-1,Newcastle United,4-2-3-1,1,0,2015/16,Premier League
1325,Leicester City,4-4-2,AFC Bournemouth,4-1-4-1,0,0,2015/16,Premier League
1326,Manchester United,4-2-3-1,Swansea City,4-3-1-2,2,1,2015/16,Premier League
1327,Norwich City,4-4-1-1,Southampton,4-2-3-1,1,0,2015/16,Premier League
1328,Sunderland,4-2-3-1,Aston Villa,4-3-3,3,1,2015/16,Premier League
1329,West Bromwich Albion,4-4-1-1,Stoke City,4-2-3-1,2,1,2015/16,Premier League
1330,Watford,4-4-2,Manchester City,4-2-3-1,1,2,2015/16,Premier League
1331,Sunderland,4-5-1,Liverpool,4-2-3-1,0,1,2015/16,Premier League
1332,Leicester City,4-5-1,Manchester City,4-2-3-1,0,0,2015/16,Premier League
1333,Crystal Palace,4-2-3-1,Swansea City,4-3-1-2,0,0,2015/16,Premier League
1334,Everton,4-3-3,Stoke City,4-2-3-1,3,4,2015/16,Premier League
1335,Norwich City,4-4-1-1,Aston Villa,4-2-3-1,2,0,2015/16,Premier League
1336,Watford,4-4-2,Tottenham Hotspur,3-4-2-1,1,2,2015/16,Premier League
1337,West Bromwich Albion,4-4-1-1,Newcastle United,4-4-2,1,0,2015/16,Premier League
1338,Arsenal,4-2-3-1,AFC Bournemouth,4-1-4-1,2,0,2015/16,Premier League
1339,Manchester United,4-2-3-1,Chelsea,4-2-3-1,0,0,2015/16,Premier League
1340,West Ham United,4-3-3,Southampton,4-2-3-1,2,1,2015/16,Premier League
1341,Stoke City,4-3-3,Manchester United,4-2-3-1,2,0,2015/16,Premier League
1342,AFC Bournemouth,4-1-4-1,Crystal Palace,4-4-2,0,0,2015/16,Premier League
1343,Aston Villa,4-3-1-2,West Ham United,4-3-1-2,1,1,2015/16,Premier League
1344,Chelsea,4-2-3-1,Watford,4-4-2,2,2,2015/16,Premier League
1345,Liverpool,4-2-3-1,Leicester City,4-4-2,1,0,2015/16,Premier League
1346,Manchester City,4-2-3-1,Sunderland,4-3-3,4,1,2015/16,Premier League
1347,Swansea City,4-2-3-1,West Bromwich Albion,4-4-1-1,1,0,2015/16,Premier League
1348,Tottenham Hotspur,4-2-3-1,Norwich City,4-4-1-1,3,0,2015/16,Premier League
1349,Newcastle United,4-4-2,Everton,4-3-3,0,1,2015/16,Premier League
1350,Southampton,4-2-3-1,Arsenal,4-2-3-1,4,0,2015/16,Premier League
1351,Arsenal,4-2-3-1,Manchester City,4-4-1-1,2,1,2015/16,Premier League
1352,Watford,4-4-2,Liverpool,4-3-3,3,0,2015/16,Premier League
1353,Swansea City,4-1-2-1-2,West Ham United,4-1-4-1,0,0,2015/16,Premier League
1354,Chelsea,4-2-3-1,Sunderland,5-3-2,3,1,2015/16,Premier League
1355,Everton,4-3-3,Leicester City,4-4-2,2,3,2015/16,Premier League
1356,Manchester United,4-2-3-1,Norwich City,4-4-1-1,1,2,2015/16,Premier League
1357,Southampton,4-2-3-1,Tottenham Hotspur,4-2-3-1,0,2,2015/16,Premier League
1358,Stoke City,4-3-3,Crystal Palace,4-4-2,1,2,2015/16,Premier League
1359,West Bromwich Albion,4-4-1-1,AFC Bournemouth,4-1-4-1,1,2,2015/16,Premier League
1360,Newcastle United,4-2-3-1,Aston Villa,4-3-1-2,1,1,2015/16,Premier League
1361,Leicester City,4-4-2,Chelsea,4-2-3-1,2,1,2015/16,Premier League
1362,Aston Villa,4-2-3-1,Arsenal,4-2-3-1,0,2,2015/16,Premier League
1363,Liverpool,4-3-3,West Bromwich Albion,4-1-4-1,2,2,2015/16,Premier League
1364,Tottenham Hotspur,4-2-3-1,Newcastle United,4-4-1-1,1,2,2015/16,Premier League
1365,Norwich City,4-2-3-1,Everton,4-2-3-1,1,1,2015/16,Premier League
1366,Crystal Palace,4-4-2,Southampton,3-4-2-1,1,0,2015/16,Premier League
1367,Manchester City,4-2-3-1,Swansea City,4-3-3,2,1,2015/16,Premier League
1368,Sunderland,5-4-1,Watford,4-4-2,0,1,2015/16,Premier League
1369,West Ham United,4-1-4-1,Stoke City,4-3-3,0,0,2015/16,Premier League
1370,AFC Bournemouth,4-1-4-1,Manchester United,4-2-3-1,2,1,2015/16,Premier League
1371,Everton,4-2-3-1,Crystal Palace,4-1-4-1,1,1,2015/16,Premier League
1372,Newcastle United,4-4-1-1,Liverpool,4-2-3-1,2,0,2015/16,Premier League
1373,Stoke City,4-5-1,Manchester City,4-2-3-1,2,0,2015/16,Premier League
1374,Arsenal,4-2-3-1,Sunderland,5-4-1,3,1,2015/16,Premier League
1375,Manchester United,4-2-3-1,West Ham United,4-1-4-1,0,0,2015/16,Premier League
1376,Southampton,4-2-3-1,Aston Villa,4-2-3-1,1,1,2015/16,Premier League
1377,Swansea City,4-2-3-1,Leicester City,4-4-2,0,3,2015/16,Premier League
1378,Watford,4-4-2,Norwich City,4-1-4-1,2,0,2015/16,Premier League
1379,West Bromwich Albion,4-1-4-1,Tottenham Hotspur,4-2-3-1,1,1,2015/16,Premier League
1380,Chelsea,4-2-3-1,AFC Bournemouth,4-1-4-1,0,1,2015/16,Premier League
1381,Tottenham Hotspur,4-3-2-1,Chelsea,4-2-3-1,0,0,2015/16,Premier League
1382,West Ham United,4-1-4-1,West Bromwich Albion,4-4-1-1,1,1,2015/16,Premier League
1383,Liverpool,4-3-3,Swansea City,4-1-4-1,1,0,2015/16,Premier League
1384,Norwich City,4-4-1-1,Arsenal,4-2-3-1,1,1,2015/16,Premier League
1385,AFC Bournemouth,4-1-4-1,Everton,4-2-3-1,3,3,2015/16,Premier League
1386,Aston Villa,4-3-3,Watford,4-4-2,2,3,2015/16,Premier League
1387,Crystal Palace,4-1-4-1,Newcastle United,4-4-2,5,1,2015/16,Premier League
1388,Manchester City,4-2-3-1,Southampton,4-1-4-1,3,1,2015/16,Premier League
1389,Sunderland,5-3-2,Stoke City,4-2-3-1,2,0,2015/16,Premier League
1390,Leicester City,4-4-2,Manchester United,3-4-1-2,1,1,2015/16,Premier League
1391,Crystal Palace,4-2-3-1,Sunderland,5-3-2,0,1,2015/16,Premier League
1392,Tottenham Hotspur,4-2-3-1,West Ham United,4-1-4-1,4,1,2015/16,Premier League
1393,Watford,4-4-2,Manchester United,4-2-2-2,1,2,2015/16,Premier League
1394,Chelsea,4-2-3-1,Norwich City,4-4-1-1,1,0,2015/16,Premier League
1395,Everton,4-2-3-1,Aston Villa,4-5-1,4,0,2015/16,Premier League
1396,Newcastle United,4-4-2,Leicester City,4-4-2,0,3,2015/16,Premier League
1397,Southampton,4-2-3-1,Stoke City,4-2-3-1,0,1,2015/16,Premier League
1398,Swansea City,4-2-3-1,AFC Bournemouth,4-1-4-1,2,2,2015/16,Premier League
1399,West Bromwich Albion,4-4-1-1,Arsenal,4-2-3-1,2,1,2015/16,Premier League
1400,Manchester City,4-2-3-1,Liverpool,4-3-3,1,4,2015/16,Premier League
1401,Aston Villa,4-3-3,Manchester City,4-2-3-1,0,0,2015/16,Premier League
1402,Arsenal,4-2-3-1,Tottenham Hotspur,4-2-3-1,1,1,2015/16,Premier League
1403,Liverpool,4-2-3-1,Crystal Palace,4-4-2,1,2,2015/16,Premier League
1404,AFC Bournemouth,4-1-4-1,Newcastle United,4-4-2,0,1,2015/16,Premier League
1405,Leicester City,4-4-2,Watford,4-4-2,2,1,2015/16,Premier League
1406,Manchester United,4-2-3-1,West Bromwich Albion,4-5-1,2,0,2015/16,Premier League
1407,Norwich City,4-4-1-1,Swansea City,4-2-3-1,1,0,2015/16,Premier League
1408,Sunderland,4-1-4-1,Southampton,4-1-4-1,0,1,2015/16,Premier League
1409,West Ham United,4-1-4-1,Everton,4-2-3-1,1,1,2015/16,Premier League
1410,Stoke City,4-2-3-1,Chelsea,4-2-3-1,1,0,2015/16,Premier League
1411,Tottenham Hotspur,4-2-3-1,Aston Villa,4-2-3-1,3,1,2015/16,Premier League
1412,Everton,4-2-3-1,Sunderland,3-4-1-2,6,2,2015/16,Premier League
1413,Southampton,4-2-3-1,AFC Bournemouth,4-4-1-1,2,0,2015/16,Premier League
1414,Chelsea,4-2-3-1,Liverpool,4-3-2-1,1,3,2015/16,Premier League
1415,Crystal Palace,4-1-4-1,Manchester United,4-2-3-1,0,0,2015/16,Premier League
1416,Manchester City,4-4-2,Norwich City,5-4-1,2,1,2015/16,Premier League
1417,Newcastle United,4-4-2,Stoke City,4-2-3-1,0,0,2015/16,Premier League
1418,Swansea City,4-2-3-1,Arsenal,4-2-3-1,0,3,2015/16,Premier League
1419,Watford,4-4-2,West Ham United,4-1-4-1,2,0,2015/16,Premier League
1420,West Bromwich Albion,4-4-2,Leicester City,4-4-2,2,3,2015/16,Premier League
1421,Sunderland,4-2-3-1,Newcastle United,4-4-2,3,0,2015/16,Premier League
1422,AFC Bournemouth,4-4-1-1,Tottenham Hotspur,4-2-3-1,1,5,2015/16,Premier League
1423,Manchester United,4-2-3-1,Manchester City,4-2-3-1,0,0,2015/16,Premier League
1424,Liverpool,4-3-2-1,Southampton,4-2-3-1,1,1,2015/16,Premier League
1425,Aston Villa,4-2-3-1,Swansea City,4-2-3-1,1,2,2015/16,Premier League
1426,Leicester City,4-4-1-1,Crystal Palace,4-2-3-1,1,0,2015/16,Premier League
1427,Norwich City,4-1-4-1,West Bromwich Albion,4-4-2,0,1,2015/16,Premier League
1428,Stoke City,4-2-3-1,Watford,4-4-2,0,2,2015/16,Premier League
1429,West Ham United,4-2-3-1,Chelsea,4-2-3-1,2,1,2015/16,Premier League
1430,Arsenal,4-2-3-1,Everton,4-2-3-1,2,1,2015/16,Premier League
1431,Swansea City,4-2-3-1,Stoke City,4-2-3-1,0,1,2015/16,Premier League
1432,Newcastle United,4-4-2,Norwich City,4-1-4-1,6,2,2015/16,Premier League
1433,Tottenham Hotspur,4-2-3-1,Liverpool,4-2-3-1,0,0,2015/16,Premier League
1434,Chelsea,4-2-3-1,Aston Villa,4-2-3-1,2,0,2015/16,Premier League
1435,Crystal Palace,4-2-3-1,West Ham United,4-1-4-1,1,3,2015/16,Premier League
1436,Everton,4-2-3-1,Manchester United,4-2-3-1,0,3,2015/16,Premier League
1437,Manchester City,4-2-3-1,AFC Bournemouth,4-4-1-1,5,1,2015/16,Premier League
1438,Southampton,4-1-4-1,Leicester City,4-4-2,2,2,2015/16,Premier League
1439,West Bromwich Albion,4-4-2,Sunderland,4-1-4-1,1,0,2015/16,Premier League
1440,Watford,4-4-2,Arsenal,4-2-3-1,0,3,2015/16,Premier League
1441,Everton,4-2-3-1,Liverpool,3-5-2,1,1,2015/16,Premier League
1442,Arsenal,4-2-3-1,Manchester United,4-2-3-1,3,0,2015/16,Premier League
1443,Swansea City,4-2-3-1,Tottenham Hotspur,4-2-3-1,2,2,2015/16,Premier League
1444,Crystal Palace,4-3-3,West Bromwich Albion,4-3-3,2,0,2015/16,Premier League
1445,AFC Bournemouth,4-4-1-1,Watford,4-4-2,1,1,2015/16,Premier League
1446,Aston Villa,3-5-2,Stoke City,4-2-3-1,0,1,2015/16,Premier League
1447,Manchester City,4-2-3-1,Newcastle United,4-2-3-1,6,1,2015/16,Premier League
1448,Norwich City,4-4-1-1,Leicester City,4-4-2,1,2,2015/16,Premier League
1449,Sunderland,4-2-3-1,West Ham United,4-2-3-1,2,2,2015/16,Premier League
1450,Chelsea,4-2-3-1,Southampton,4-2-3-1,1,3,2015/16,Premier League
1451,West Bromwich Albion,4-3-3,Everton,4-2-3-1,2,3,2015/16,Premier League
1452,Watford,4-4-2,Crystal Palace,4-2-3-1,0,1,2015/16,Premier League
1453,Tottenham Hotspur,4-2-3-1,Manchester City,4-2-3-1,4,1,2015/16,Premier League
1454,Leicester City,4-4-2,Arsenal,4-2-3-1,2,5,2015/16,Premier League
1455,Liverpool,3-4-1-2,Aston Villa,4-5-1,3,2,2015/16,Premier League
1456,Manchester United,4-2-3-1,Sunderland,4-1-4-1,3,0,2015/16,Premier League
1457,Southampton,4-2-3-1,Swansea City,4-3-2-1,3,1,2015/16,Premier League
1458,Stoke City,4-2-3-1,AFC Bournemouth,4-4-1-1,2,1,2015/16,Premier League
1459,West Ham United,4-2-3-1,Norwich City,4-2-3-1,2,2,2015/16,Premier League
1460,Newcastle United,4-4-2,Chelsea,4-2-3-1,2,2,2015/16,Premier League
1461,Tottenham Hotspur,4-2-3-1,Crystal Palace,4-2-3-1,1,0,2015/16,Premier League
1462,Liverpool,3-4-1-2,Norwich City,4-1-4-1,1,1,2015/16,Premier League
1463,Southampton,4-2-3-1,Manchester United,4-2-3-1,2,3,2015/16,Premier League
1464,Chelsea,4-2-3-1,Arsenal,4-2-3-1,2,0,2015/16,Premier League
1465,AFC Bournemouth,4-4-1-1,Sunderland,4-2-3-1,2,0,2015/16,Premier League
1466,Aston Villa,4-4-1-1,West Bromwich Albion,4-3-3,0,1,2015/16,Premier League
1467,Newcastle United,4-1-4-1,Watford,4-4-2,1,2,2015/16,Premier League
1468,Stoke City,4-2-3-1,Leicester City,4-4-2,2,2,2015/16,Premier League
1469,Swansea City,4-2-3-1,Everton,4-2-3-1,0,0,2015/16,Premier League
1470,Manchester City,4-2-3-1,West Ham United,4-1-4-1,1,2,2015/16,Premier League
1471,West Ham United,4-2-3-1,Newcastle United,4-2-3-1,2,0,2015/16,Premier League
1472,Sunderland,4-2-3-1,Tottenham Hotspur,4-2-3-1,0,1,2015/16,Premier League
1473,Leicester City,4-4-2,Aston Villa,4-2-3-1,3,2,2015/16,Premier League
1474,Everton,4-3-1-2,Chelsea,4-2-3-1,3,1,2015/16,Premier League
1475,Arsenal,4-2-3-1,Stoke City,4-2-3-1,2,0,2015/16,Premier League
1476,Crystal Palace,4-2-3-1,Manchester City,4-4-2,0,1,2015/16,Premier League
1477,Norwich City,4-4-1-1,AFC Bournemouth,4-4-1-1,3,1,2015/16,Premier League
1478,Watford,4-4-2,Swansea City,4-2-3-1,1,0,2015/16,Premier League
1479,West Bromwich Albion,4-4-2,Southampton,4-1-4-1,0,0,2015/16,Premier League
1480,Manchester United,4-2-3-1,Liverpool,4-3-3,3,1,2015/16,Premier League
1481,Southampton,4-2-3-1,Norwich City,4-4-1-1,3,0,2015/16,Premier League
1482,Swansea City,4-2-3-1,Manchester United,4-2-3-1,2,1,2015/16,Premier League
1483,Newcastle United,4-2-3-1,Arsenal,4-2-3-1,0,1,2015/16,Premier League
1484,AFC Bournemouth,4-4-1-1,Leicester City,4-1-4-1,1,1,2015/16,Premier League
1485,Aston Villa,4-3-3,Sunderland,4-3-3,2,2,2015/16,Premier League
1486,Chelsea,4-2-3-1,Crystal Palace,4-2-3-1,1,2,2015/16,Premier League
1487,Liverpool,4-3-3,West Ham United,4-3-3,0,3,2015/16,Premier League
1488,Manchester City,4-2-3-1,Watford,4-2-4-0,2,0,2015/16,Premier League
1489,Stoke City,4-2-3-1,West Bromwich Albion,4-5-1,0,1,2015/16,Premier League
1490,Tottenham Hotspur,4-2-3-1,Everton,4-2-3-1,0,0,2015/16,Premier League
1491,Arsenal,4-2-3-1,Liverpool,4-3-3,0,0,2015/16,Premier League
1492,West Bromwich Albion,4-1-4-1,Chelsea,4-2-3-1,2,3,2015/16,Premier League
1493,Everton,4-2-3-1,Manchester City,4-2-3-1,0,2,2015/16,Premier League
1494,Watford,4-2-3-1,Southampton,3-4-1-2,0,0,2015/16,Premier League
1495,Manchester United,4-2-3-1,Newcastle United,4-2-3-1,0,0,2015/16,Premier League
1496,Crystal Palace,4-2-3-1,Aston Villa,4-3-1-2,2,1,2015/16,Premier League
1497,Leicester City,4-4-2,Tottenham Hotspur,4-2-3-1,1,1,2015/16,Premier League
1498,Norwich City,4-4-1-1,Stoke City,4-2-3-1,1,1,2015/16,Premier League
1499,Sunderland,4-1-4-1,Swansea City,4-2-3-1,1,1,2015/16,Premier League
1500,West Ham United,4-3-3,AFC Bournemouth,4-4-2,3,4,2015/16,Premier League
1501,Liverpool,4-2-3-1,AFC Bournemouth,4-4-2,1,0,2015/16,Premier League
1502,Crystal Palace,4-5-1,Arsenal,4-2-3-1,1,2,2015/16,Premier League
1503,Manchester City,4-2-3-1,Chelsea,4-2-3-1,3,0,2015/16,Premier League
1504,Southampton,4-2-3-1,Everton,4-2-3-1,0,3,2015/16,Premier League
1505,Sunderland,4-4-2,Norwich City,4-2-3-1,1,3,2015/16,Premier League
1506,Swansea City,4-2-3-1,Newcastle United,4-2-3-1,2,0,2015/16,Premier League
1507,Tottenham Hotspur,4-2-3-1,Stoke City,4-2-3-1,2,2,2015/16,Premier League
1508,Watford,4-2-3-1,West Bromwich Albion,4-4-2,0,0,2015/16,Premier League
1509,West Ham United,4-3-3,Leicester City,4-4-2,1,2,2015/16,Premier League
1510,Aston Villa,4-3-3,Manchester United,4-2-3-1,0,1,2015/16,Premier League
1511,West Bromwich Albion,4-4-2,Manchester City,4-2-3-1,0,3,2015/16,Premier League
1512,Arsenal,4-2-3-1,West Ham United,4-3-3,0,2,2015/16,Premier League
1513,Newcastle United,4-2-3-1,Southampton,4-2-3-1,2,2,2015/16,Premier League
1514,Stoke City,4-2-3-1,Liverpool,4-2-3-1,0,1,2015/16,Premier League
1515,Manchester United,4-2-3-1,Tottenham Hotspur,4-2-3-1,1,0,2015/16,Premier League
1516,AFC Bournemouth,4-4-2,Aston Villa,4-3-3,0,1,2015/16,Premier League
1517,Everton,4-2-3-1,Watford,4-4-1-1,2,2,2015/16,Premier League
1518,Leicester City,4-4-2,Sunderland,4-1-4-1,4,2,2015/16,Premier League
1519,Norwich City,4-1-4-1,Crystal Palace,4-4-1-1,1,3,2015/16,Premier League
1520,Chelsea,4-2-3-1,Swansea City,4-2-3-1,2,2,2015/16,Premier League
